사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6397887,2018029,1123010900,11230011,서울특별시 동대문구11,서울특별시 동대문구 휘경동(외대앞역교차로 부근),3,4,0,3,1,0,127.064663198449,37.594503992566,"{""type"":""Polygon"",""coordinates"":[[[127.06645983,37.59450399],[127.06642531,37.59422627],[127.06632307,37.59395922],[127.06615704,37.5937131],[127.06593361,37.59349738],[127.06566135,37.59332034],[127.06535074,37.59318879],[127.0650137,37.59310778],[127.0646632,37.59308042],[127.06431269,37.59310778],[127.06397566,37.59318879],[127.06366504,37.59332034],[127.06339279,37.59349738],[127.06316935,37.5937131],[127.06300333,37.59395922],[127.06290109,37.59422627],[127.06286657,37.59450399],[127.06290109,37.59478171],[127.06300333,37.59504876],[127.06316935,37.59529487],[127.06339279,37.59551059],[127.06366504,37.59568763],[127.06397566,37.59581918],[127.06431269,37.59590018],[127.0646632,37.59592754],[127.0650137,37.59590018],[127.06535074,37.59581918],[127.06566135,37.59568763],[127.06593361,37.59551059],[127.06615704,37.59529487],[127.06632307,37.59504876],[127.06642531,37.59478171],[127.06645983,37.59450399]]]}"
6507829,2019036,1123010200,11230001,서울특별시 동대문구1,서울특별시 동대문구 용두동(동서시장 부근),15,16,0,8,6,2,127.040927771201,37.579061792169,"{""type"":""Polygon"",""coordinates"":[[[127.0427244,37.57906179],[127.04268988,37.57878401],[127.04258764,37.57851691],[127.04242161,37.57827074],[127.04219818,37.57805497],[127.04192593,37.57787789],[127.04161531,37.57774631],[127.04127828,37.57766529],[127.04092777,37.57763793],[127.04057727,37.57766529],[127.04024023,37.57774631],[127.03992962,37.57787789],[127.03965736,37.57805497],[127.03943393,37.57827074],[127.0392679,37.57851691],[127.03916566,37.57878401],[127.03913114,37.57906179],[127.03916566,37.57933957],[127.0392679,37.57960667],[127.03943393,37.57985284],[127.03965736,37.5800686],[127.03992962,37.58024567],[127.04024023,37.58037725],[127.04057727,37.58045827],[127.04092777,37.58048563],[127.04127828,37.58045827],[127.04161531,37.58037725],[127.04192593,37.58024567],[127.04219818,37.5800686],[127.04242161,37.57985284],[127.04258764,37.57960667],[127.04268988,37.57933957],[127.0427244,37.57906179]]]}"
6507830,2019036,1123010700,11230002,서울특별시 동대문구2,서울특별시 동대문구 청량리동(청량리우체국 부근),13,15,1,4,8,2,127.045333230645,37.580645928168,"{""type"":""Polygon"",""coordinates"":[[[127.04712986,37.58064593],[127.04709534,37.58036815],[127.0469931,37.58010105],[127.04682707,37.57985489],[127.04660364,37.57963913],[127.04633139,37.57946205],[127.04602077,37.57933048],[127.04568374,37.57924945],[127.04533323,37.57922209],[127.04498273,37.57924945],[127.04464569,37.57933048],[127.04433508,37.57946205],[127.04406282,37.57963913],[127.04383939,37.57985489],[127.04367336,37.58010105],[127.04357112,37.58036815],[127.0435366,37.58064593],[127.04357112,37.5809237],[127.04367336,37.5811908],[127.04383939,37.58143696],[127.04406282,37.58165272],[127.04433508,37.58182978],[127.04464569,37.58196136],[127.04498273,37.58204238],[127.04533323,37.58206974],[127.04568374,37.58204238],[127.04602077,37.58196136],[127.04633139,37.58182978],[127.04660364,37.58165272],[127.04682707,37.58143696],[127.0469931,37.5811908],[127.04709534,37.5809237],[127.04712986,37.58064593]]]}"
6507834,2019036,1123010900,11230003,서울특별시 동대문구3,서울특별시 동대문구 휘경동(회기역앞 부근),4,4,1,2,1,0,127.055965667882,37.590470370412,"{""type"":""Polygon"",""coordinates"":[[[127.0577623,37.59047037],[127.05772778,37.59019263],[127.05762554,37.58992557],[127.05745951,37.58967944],[127.05723608,37.5894637],[127.05696382,37.58928665],[127.05665321,37.58915509],[127.05631617,37.58907408],[127.05596567,37.58904672],[127.05561516,37.58907408],[127.05527813,37.58915509],[127.05496751,37.58928665],[127.05469526,37.5894637],[127.05447182,37.58967944],[127.0543058,37.58992557],[127.05420356,37.59019263],[127.05416904,37.59047037],[127.05420356,37.59074811],[127.0543058,37.59101517],[127.05447182,37.59126129],[127.05469526,37.59147702],[127.05496751,37.59165407],[127.05527813,37.59178563],[127.05561516,37.59186664],[127.05596567,37.59189399],[127.05631617,37.59186664],[127.05665321,37.59178563],[127.05696382,37.59165407],[127.05723608,37.59147702],[127.05745951,37.59126129],[127.05762554,37.59101517],[127.05772778,37.59074811],[127.0577623,37.59047037]]]}"
6507833,2019036,1123010500,11230004,서울특별시 동대문구4,서울특별시 동대문구 답십리동(한화꿈에그린아파트입구 부근),4,4,0,4,0,0,127.05429241986,37.5667254769,"{""type"":""Polygon"",""coordinates"":[[[127.05608905,37.56672548],[127.05605453,37.56644765],[127.05595229,37.5661805],[127.05578626,37.56593429],[127.05556283,37.56571849],[127.05529057,37.56554138],[127.05497996,37.56540978],[127.05464293,37.56532874],[127.05429242,37.56530138],[127.05394191,37.56532874],[127.05360488,37.56540978],[127.05329427,37.56554138],[127.05302201,37.56571849],[127.05279858,37.56593429],[127.05263255,37.5661805],[127.05253031,37.56644765],[127.05249579,37.56672548],[127.05253031,37.5670033],[127.05263255,37.56727045],[127.05279858,37.56751665],[127.05302201,37.56773245],[127.05329427,37.56790955],[127.05360488,37.56804115],[127.05394191,37.56812219],[127.05429242,37.56814955],[127.05464293,37.56812219],[127.05497996,37.56804115],[127.05529057,37.56790955],[127.05556283,37.56773245],[127.05578626,37.56751665],[127.05595229,37.56727045],[127.05605453,37.5670033],[127.05608905,37.56672548]]]}"
6506625,2019036,1123011000,11230005,서울특별시 동대문구5,서울특별시 동대문구 이문동(신이문역1번출구 부근),4,4,0,3,1,0,127.067424141412,37.602851585233,"{""type"":""Polygon"",""coordinates"":[[[127.06922077,37.60285159],[127.06918625,37.60257389],[127.06908401,37.60230687],[127.06891799,37.60206078],[127.06869455,37.60184508],[127.0684223,37.60166806],[127.06811168,37.60153653],[127.06777465,37.60145553],[127.06742414,37.60142817],[127.06707364,37.60145553],[127.0667366,37.60153653],[127.06642599,37.60166806],[127.06615373,37.60184508],[127.0659303,37.60206078],[127.06576427,37.60230687],[127.06566203,37.60257389],[127.06562751,37.60285159],[127.06566203,37.60312928],[127.06576427,37.60339629],[127.0659303,37.60364238],[127.06615373,37.60385807],[127.06642599,37.60403509],[127.0667366,37.60416662],[127.06707364,37.60424762],[127.06742414,37.60427497],[127.06777465,37.60424762],[127.06811168,37.60416662],[127.0684223,37.60403509],[127.06869455,37.60385807],[127.06891799,37.60364238],[127.06908401,37.60339629],[127.06918625,37.60312928],[127.06922077,37.60285159]]]}"
6507831,2019036,1123010600,11230006,서울특별시 동대문구6,서울특별시 동대문구 장안동(새서울병원 부근),4,4,0,2,2,0,127.072051252265,37.573641820115,"{""type"":""Polygon"",""coordinates"":[[[127.07384788,37.57364182],[127.07381336,37.57336402],[127.07371112,37.57309689],[127.0735451,37.57285071],[127.07332166,37.57263492],[127.07304941,37.57245783],[127.07273879,37.57232624],[127.07240176,37.57224521],[127.07205125,37.57221785],[127.07170075,37.57224521],[127.07136371,37.57232624],[127.0710531,37.57245783],[127.07078084,37.57263492],[127.07055741,37.57285071],[127.07039138,37.57309689],[127.07028914,37.57336402],[127.07025462,37.57364182],[127.07028914,37.57391962],[127.07039138,37.57418674],[127.07055741,37.57443292],[127.07078084,37.5746487],[127.0710531,37.57482579],[127.07136371,37.57495737],[127.07170075,37.5750384],[127.07205125,37.57506576],[127.07240176,37.5750384],[127.07273879,37.57495737],[127.07304941,37.57482579],[127.07332166,37.5746487],[127.0735451,37.57443292],[127.07371112,37.57418674],[127.07381336,37.57391962],[127.07384788,37.57364182]]]}"
6514555,2019036,1123010900,11230007,서울특별시 동대문구7,서울특별시 동대문구 휘경동(중량약국 부근),4,4,0,1,3,0,127.066811677918,37.592021836739,"{""type"":""Polygon"",""coordinates"":[[[127.06860831,37.59202184],[127.06857379,37.5917441],[127.06847155,37.59147704],[127.06830552,37.59123092],[127.06808209,37.59101519],[127.06780983,37.59083814],[127.06749922,37.59070659],[127.06716218,37.59062557],[127.06681168,37.59059822],[127.06646117,37.59062557],[127.06612414,37.59070659],[127.06581352,37.59083814],[127.06554127,37.59101519],[127.06531783,37.59123092],[127.06515181,37.59147704],[127.06504957,37.5917441],[127.06501505,37.59202184],[127.06504957,37.59229957],[127.06515181,37.59256662],[127.06531783,37.59281274],[127.06554127,37.59302847],[127.06581352,37.59320551],[127.06612414,37.59333706],[127.06646117,37.59341807],[127.06681168,37.59344543],[127.06716218,37.59341807],[127.06749922,37.59333706],[127.06780983,37.59320551],[127.06808209,37.59302847],[127.06830552,37.59281274],[127.06847155,37.59256662],[127.06857379,37.59229957],[127.06860831,37.59202184]]]}"
6506548,2019036,1123010600,11230008,서울특별시 동대문구8,서울특별시 동대문구 장안동(장안2동 주민센터 부근),3,3,1,1,1,0,127.070201683162,37.578876910442,"{""type"":""Polygon"",""coordinates"":[[[127.07199831,37.57887691],[127.07196379,37.57859913],[127.07186155,37.57833202],[127.07169553,37.57808585],[127.07147209,37.57787009],[127.07119984,37.57769301],[127.07088922,37.57756143],[127.07055219,37.5774804],[127.07020168,37.57745304],[127.06985118,37.5774804],[127.06951414,37.57756143],[127.06920353,37.57769301],[127.06893127,37.57787009],[127.06870784,37.57808585],[127.06854181,37.57833202],[127.06843957,37.57859913],[127.06840505,37.57887691],[127.06843957,37.57915469],[127.06854181,37.57942179],[127.06870784,37.57966796],[127.06893127,37.57988372],[127.06920353,37.58006079],[127.06951414,37.58019237],[127.06985118,37.58027339],[127.07020168,37.58030075],[127.07055219,37.58027339],[127.07088922,37.58019237],[127.07119984,37.58006079],[127.07147209,37.57988372],[127.07169553,37.57966796],[127.07186155,37.57942179],[127.07196379,37.57915469],[127.07199831,37.57887691]]]}"
6506195,2019036,1123011000,11230009,서울특별시 동대문구9,서울특별시 동대문구 이문동(한솔고시텔 부근),3,3,0,3,0,0,127.062072134722,37.599794316555,"{""type"":""Polygon"",""coordinates"":[[[127.06386877,37.59979432],[127.06383424,37.59951661],[127.063732,37.59924958],[127.06356598,37.59900348],[127.06334254,37.59878777],[127.06307029,37.59861075],[127.06275968,37.5984792],[127.06242264,37.5983982],[127.06207213,37.59837085],[127.06172163,37.5983982],[127.06138459,37.5984792],[127.06107398,37.59861075],[127.06080173,37.59878777],[127.06057829,37.59900348],[127.06041226,37.59924958],[127.06031003,37.59951661],[127.0602755,37.59979432],[127.06031003,37.60007202],[127.06041226,37.60033905],[127.06057829,37.60058514],[127.06080173,37.60080084],[127.06107398,37.60097787],[127.06138459,37.60110941],[127.06172163,37.60119041],[127.06207213,37.60121776],[127.06242264,37.60119041],[127.06275968,37.60110941],[127.06307029,37.60097787],[127.06334254,37.60080084],[127.06356598,37.60058514],[127.063732,37.60033905],[127.06383424,37.60007202],[127.06386877,37.59979432]]]}"
6612144,2020027,1123010300,11230001,서울특별시 동대문구1,서울특별시 동대문구 제기동(경동시장 부근),13,14,0,7,6,1,127.037837190735,37.578536331787,"{""type"":""Polygon"",""coordinates"":[[[127.03963382,37.57853633],[127.0395993,37.57825855],[127.03949706,37.57799144],[127.03933103,37.57774527],[127.0391076,37.5775295],[127.03883535,37.57735242],[127.03852473,37.57722084],[127.0381877,37.57713982],[127.03783719,37.57711246],[127.03748669,37.57713982],[127.03714965,37.57722084],[127.03683904,37.57735242],[127.03656678,37.5775295],[127.03634335,37.57774527],[127.03617732,37.57799144],[127.03607508,37.57825855],[127.03604056,37.57853633],[127.03607508,37.57881411],[127.03617732,37.57908122],[127.03634335,37.57932738],[127.03656678,37.57954315],[127.03683904,37.57972022],[127.03714965,37.5798518],[127.03748669,37.57993282],[127.03783719,37.57996018],[127.0381877,37.57993282],[127.03852473,37.5798518],[127.03883535,37.57972022],[127.0391076,37.57954315],[127.03933103,37.57932738],[127.03949706,37.57908122],[127.0395993,37.57881411],[127.03963382,37.57853633]]]}"
6608273,2020027,1123010300,11230002,서울특별시 동대문구2,서울특별시 동대문구 제기동(우리은행청량리중앙지 부근),12,12,0,8,4,0,127.041365144787,37.579246109122,"{""type"":""Polygon"",""coordinates"":[[[127.04316178,37.57924611],[127.04312725,37.57896833],[127.04302501,37.57870122],[127.04285899,37.57845506],[127.04263555,37.57823929],[127.0423633,37.57806221],[127.04205269,37.57793063],[127.04171565,37.57784961],[127.04136514,37.57782225],[127.04101464,37.57784961],[127.0406776,37.57793063],[127.04036699,37.57806221],[127.04009474,37.57823929],[127.0398713,37.57845506],[127.03970527,37.57870122],[127.03960304,37.57896833],[127.03956851,37.57924611],[127.03960304,37.57952389],[127.03970527,37.57979099],[127.0398713,37.58003715],[127.04009474,37.58025292],[127.04036699,37.58042999],[127.0406776,37.58056156],[127.04101464,37.58064259],[127.04136514,37.58066994],[127.04171565,37.58064259],[127.04205269,37.58056156],[127.0423633,37.58042999],[127.04263555,37.58025292],[127.04285899,37.58003715],[127.04302501,37.57979099],[127.04312725,37.57952389],[127.04316178,37.57924611]]]}"
6611837,2020027,1123010700,11230003,서울특별시 동대문구3,서울특별시 동대문구 청량리동(옥치과의원 부근),7,7,0,5,2,0,127.045730901861,37.581236753974,"{""type"":""Polygon"",""coordinates"":[[[127.04752753,37.58123675],[127.04749301,37.58095898],[127.04739077,37.58069188],[127.04722475,37.58044572],[127.04700131,37.58022996],[127.04672906,37.58005289],[127.04641844,37.57992131],[127.04608141,37.57984029],[127.0457309,37.57981293],[127.0453804,37.57984029],[127.04504336,37.57992131],[127.04473275,37.58005289],[127.04446049,37.58022996],[127.04423706,37.58044572],[127.04407103,37.58069188],[127.04396879,37.58095898],[127.04393427,37.58123675],[127.04396879,37.58151453],[127.04407103,37.58178162],[127.04423706,37.58202778],[127.04446049,37.58224353],[127.04473275,37.5824206],[127.04504336,37.58255217],[127.0453804,37.58263319],[127.0457309,37.58266055],[127.04608141,37.58263319],[127.04641844,37.58255217],[127.04672906,37.5824206],[127.04700131,37.58224353],[127.04722475,37.58202778],[127.04739077,37.58178162],[127.04749301,37.58151453],[127.04752753,37.58123675]]]}"
6611828,2020027,1123010100,11230004,서울특별시 동대문구4,서울특별시 동대문구 신설동(신설동역일반국도6호선 부근),7,7,0,3,3,1,127.023755133094,37.575802145454,"{""type"":""Polygon"",""coordinates"":[[[127.02555176,37.57580215],[127.02551724,37.57552435],[127.025415,37.57525723],[127.02524898,37.57501106],[127.02502554,37.57479528],[127.02475329,37.57461819],[127.02444267,37.57448661],[127.02410564,37.57440558],[127.02375513,37.57437822],[127.02340463,37.57440558],[127.02306759,37.57448661],[127.02275698,37.57461819],[127.02248472,37.57479528],[127.02226129,37.57501106],[127.02209526,37.57525723],[127.02199302,37.57552435],[127.0219585,37.57580215],[127.02199302,37.57607994],[127.02209526,37.57634705],[127.02226129,37.57659323],[127.02248472,37.576809],[127.02275698,37.57698608],[127.02306759,37.57711766],[127.02340463,37.57719869],[127.02375513,37.57722605],[127.02410564,37.57719869],[127.02444267,37.57711766],[127.02475329,37.57698608],[127.02502554,37.576809],[127.02524898,37.57659323],[127.025415,37.57634705],[127.02551724,37.57607994],[127.02555176,37.57580215]]]}"
6612145,2020027,1123010300,11230005,서울특별시 동대문구5,서울특별시 동대문구 제기동(제기사거리 부근),6,6,0,4,2,0,127.038331026457,37.582009554898,"{""type"":""Polygon"",""coordinates"":[[[127.04012766,37.58200955],[127.04009314,37.58173179],[127.0399909,37.58146469],[127.03982487,37.58121853],[127.03960144,37.58100277],[127.03932918,37.5808257],[127.03901857,37.58069413],[127.03868153,37.5806131],[127.03833103,37.58058575],[127.03798052,37.5806131],[127.03764349,37.58069413],[127.03733287,37.5808257],[127.03706062,37.58100277],[127.03683718,37.58121853],[127.03667116,37.58146469],[127.03656892,37.58173179],[127.0365344,37.58200955],[127.03656892,37.58228732],[127.03667116,37.58255442],[127.03683718,37.58280057],[127.03706062,37.58301632],[127.03733287,37.58319339],[127.03764349,37.58332496],[127.03798052,37.58340598],[127.03833103,37.58343334],[127.03868153,37.58340598],[127.03901857,37.58332496],[127.03932918,37.58319339],[127.03960144,37.58301632],[127.03982487,37.58280057],[127.0399909,37.58255442],[127.04009314,37.58228732],[127.04012766,37.58200955]]]}"
6611839,2020027,1123010700,11230006,서울특별시 동대문구6,서울특별시 동대문구 청량리동(영휘원 부근),5,5,0,5,0,0,127.041908832628,37.586705360465,"{""type"":""Polygon"",""coordinates"":[[[127.04370546,37.58670536],[127.04367094,37.58642761],[127.0435687,37.58616053],[127.04340268,37.58591439],[127.04317924,37.58569864],[127.04290699,37.58552158],[127.04259637,37.58539002],[127.04225934,37.585309],[127.04190883,37.58528164],[127.04155833,37.585309],[127.04122129,37.58539002],[127.04091068,37.58552158],[127.04063842,37.58569864],[127.04041499,37.58591439],[127.04024896,37.58616053],[127.04014672,37.58642761],[127.0401122,37.58670536],[127.04014672,37.58698311],[127.04024896,37.58725019],[127.04041499,37.58749632],[127.04063842,37.58771207],[127.04091068,37.58788912],[127.04122129,37.58802068],[127.04155833,37.5881017],[127.04190883,37.58812905],[127.04225934,37.5881017],[127.04259637,37.58802068],[127.04290699,37.58788912],[127.04317924,37.58771207],[127.04340268,37.58749632],[127.0435687,37.58725019],[127.04367094,37.58698311],[127.04370546,37.58670536]]]}"
6615065,2020027,1123010600,11230007,서울특별시 동대문구7,서울특별시 동대문구 장안동(장안동우리은행 부근),5,5,0,2,2,1,127.066812023257,37.566223946579,"{""type"":""Polygon"",""coordinates"":[[[127.06860865,37.56622395],[127.06857413,37.56594612],[127.06847189,37.56567897],[127.06830587,37.56543276],[127.06808243,37.56521695],[127.06781018,37.56503984],[127.06749956,37.56490824],[127.06716253,37.5648272],[127.06681202,37.56479984],[127.06646152,37.5648272],[127.06612448,37.56490824],[127.06581387,37.56503984],[127.06554161,37.56521695],[127.06531818,37.56543276],[127.06515215,37.56567897],[127.06504991,37.56594612],[127.06501539,37.56622395],[127.06504991,37.56650177],[127.06515215,37.56676892],[127.06531818,37.56701513],[127.06554161,37.56723093],[127.06581387,37.56740803],[127.06612448,37.56753963],[127.06646152,37.56762067],[127.06681202,37.56764803],[127.06716253,37.56762067],[127.06749956,37.56753963],[127.06781018,37.56740803],[127.06808243,37.56723093],[127.06830587,37.56701513],[127.06847189,37.56676892],[127.06857413,37.56650177],[127.06860865,37.56622395]]]}"
6608320,2020027,1123010500,11230008,서울특별시 동대문구8,서울특별시 동대문구 답십리동(쌍마빌딩 부근),3,4,0,4,0,0,127.055328098014,37.566121817769,"{""type"":""Polygon"",""coordinates"":[[[127.05712473,37.56612182],[127.05709021,37.56584399],[127.05698797,37.56557684],[127.05682194,37.56533063],[127.05659851,37.56511482],[127.05632625,37.56493771],[127.05601564,37.56480611],[127.0556786,37.56472507],[127.0553281,37.5646977],[127.05497759,37.56472507],[127.05464056,37.56480611],[127.05432994,37.56493771],[127.05405769,37.56511482],[127.05383425,37.56533063],[127.05366823,37.56557684],[127.05356599,37.56584399],[127.05353147,37.56612182],[127.05356599,37.56639965],[127.05366823,37.5666668],[127.05383425,37.566913],[127.05405769,37.5671288],[127.05432994,37.5673059],[127.05464056,37.5674375],[127.05497759,37.56751854],[127.0553281,37.5675459],[127.0556786,37.56751854],[127.05601564,37.5674375],[127.05632625,37.5673059],[127.05659851,37.5671288],[127.05682194,37.566913],[127.05698797,37.5666668],[127.05709021,37.56639965],[127.05712473,37.56612182]]]}"
6607462,2020027,1123010900,11230009,서울특별시 동대문구9,서울특별시 동대문구 휘경동(백합빌딩 부근),3,3,0,3,0,0,127.058941091959,37.589020594026,"{""type"":""Polygon"",""coordinates"":[[[127.06073772,37.58902059],[127.0607032,37.58874285],[127.06060096,37.58847578],[127.06043494,37.58822965],[127.0602115,37.58801391],[127.05993925,37.58783685],[127.05962863,37.58770529],[127.0592916,37.58762427],[127.05894109,37.58759692],[127.05859059,37.58762427],[127.05825355,37.58770529],[127.05794294,37.58783685],[127.05767068,37.58801391],[127.05744725,37.58822965],[127.05728122,37.58847578],[127.05717898,37.58874285],[127.05714446,37.58902059],[127.05717898,37.58929834],[127.05728122,37.5895654],[127.05744725,37.58981153],[127.05767068,37.59002727],[127.05794294,37.59020432],[127.05825355,37.59033587],[127.05859059,37.59041689],[127.05894109,37.59044424],[127.0592916,37.59041689],[127.05962863,37.59033587],[127.05993925,37.59020432],[127.0602115,37.59002727],[127.06043494,37.58981153],[127.06060096,37.5895654],[127.0607032,37.58929834],[127.06073772,37.58902059]]]}"
6612146,2020027,1123010200,11230010,서울특별시 동대문구10,서울특별시 동대문구 용두동(마장동사거리 부근),3,3,0,0,3,0,127.037978447249,37.572878402717,"{""type"":""Polygon"",""coordinates"":[[[127.03977508,37.5728784],[127.03974056,37.5726006],[127.03963832,37.57233347],[127.03947229,37.57208728],[127.03924886,37.5718715],[127.0389766,37.57169441],[127.03866599,37.57156281],[127.03832895,37.57148178],[127.03797845,37.57145442],[127.03762794,37.57148178],[127.03729091,37.57156281],[127.03698029,37.57169441],[127.03670804,37.5718715],[127.0364846,37.57208728],[127.03631858,37.57233347],[127.03621634,37.5726006],[127.03618182,37.5728784],[127.03621634,37.57315621],[127.03631858,37.57342333],[127.0364846,37.57366951],[127.03670804,37.5738853],[127.03698029,37.57406238],[127.03729091,37.57419397],[127.03762794,37.574275],[127.03797845,37.57430236],[127.03832895,37.574275],[127.03866599,37.57419397],[127.0389766,37.57406238],[127.03924886,37.5738853],[127.03947229,37.57366951],[127.03963832,37.57342333],[127.03974056,37.57315621],[127.03977508,37.5728784]]]}"
6607677,2020027,1123010700,11230011,서울특별시 동대문구11,서울특별시 동대문구 청량리동(청량리정신병원입구 부근),3,3,0,0,2,1,127.048877117986,37.586215426002,"{""type"":""Polygon"",""coordinates"":[[[127.05067375,37.58621543],[127.05063923,37.58593767],[127.05053699,37.58567059],[127.05037096,37.58542445],[127.05014753,37.5852087],[127.04987527,37.58503164],[127.04956466,37.58490007],[127.04922762,37.58481905],[127.04887712,37.5847917],[127.04852661,37.58481905],[127.04818958,37.58490007],[127.04787896,37.58503164],[127.04760671,37.5852087],[127.04738327,37.58542445],[127.04721725,37.58567059],[127.04711501,37.58593767],[127.04708049,37.58621543],[127.04711501,37.58649318],[127.04721725,37.58676026],[127.04738327,37.5870064],[127.04760671,37.58722214],[127.04787896,37.58739919],[127.04818958,37.58753076],[127.04852661,37.58761177],[127.04887712,37.58763913],[127.04922762,37.58761177],[127.04956466,37.58753076],[127.04987527,37.58739919],[127.05014753,37.58722214],[127.05037096,37.5870064],[127.05053699,37.58676026],[127.05063923,37.58649318],[127.05067375,37.58621543]]]}"
6679985,2021024,1123010300,11230001,서울특별시 동대문구1,서울특별시 동대문구 제기동(성바오로병원앞교차로 부근),10,10,0,3,7,0,127.042332631847,37.579574251052,"{""type"":""Polygon"",""coordinates"":[[[127.04412926,37.57957425],[127.04409474,37.57929647],[127.0439925,37.57902937],[127.04382648,37.5787832],[127.04360304,37.57856744],[127.04333079,37.57839036],[127.04302017,37.57825878],[127.04268314,37.57817775],[127.04233263,37.57815039],[127.04198213,37.57817775],[127.04164509,37.57825878],[127.04133448,37.57839036],[127.04106222,37.57856744],[127.04083879,37.5787832],[127.04067276,37.57902937],[127.04057052,37.57929647],[127.040536,37.57957425],[127.04057052,37.57985203],[127.04067276,37.58011913],[127.04083879,37.58036529],[127.04106222,37.58058105],[127.04133448,37.58075812],[127.04164509,37.5808897],[127.04198213,37.58097072],[127.04233263,37.58099808],[127.04268314,37.58097072],[127.04302017,37.5808897],[127.04333079,37.58075812],[127.04360304,37.58058105],[127.04382648,37.58036529],[127.0439925,37.58011913],[127.04409474,37.57985203],[127.04412926,37.57957425]]]}"
6679887,2021024,1123010200,11230002,서울특별시 동대문구2,서울특별시 동대문구 용두동(경동시장앞교차로 부근),9,12,1,5,6,0,127.038351256706,37.57852680347,"{""type"":""Polygon"",""coordinates"":[[[127.04014789,37.5785268],[127.04011337,37.57824902],[127.04001113,37.57798191],[127.0398451,37.57773574],[127.03962167,37.57751997],[127.03934941,37.5773429],[127.0390388,37.57721131],[127.03870176,37.57713029],[127.03835126,37.57710293],[127.03800075,37.57713029],[127.03766372,37.57721131],[127.0373531,37.5773429],[127.03708085,37.57751997],[127.03685741,37.57773574],[127.03669139,37.57798191],[127.03658915,37.57824902],[127.03655463,37.5785268],[127.03658915,37.57880458],[127.03669139,37.57907169],[127.03685741,37.57931785],[127.03708085,37.57953362],[127.0373531,37.57971069],[127.03766372,37.57984227],[127.03800075,37.57992329],[127.03835126,37.57995065],[127.03870176,37.57992329],[127.0390388,37.57984227],[127.03934941,37.57971069],[127.03962167,37.57953362],[127.0398451,37.57931785],[127.04001113,37.57907169],[127.04011337,37.57880458],[127.04014789,37.5785268]]]}"
6679071,2021024,1123010800,11230003,서울특별시 동대문구3,서울특별시 동대문구 회기동(경희대 부근),6,11,0,3,8,0,127.053114707279,37.593541459871,"{""type"":""Polygon"",""coordinates"":[[[127.05491134,37.59354146],[127.05487682,37.59326373],[127.05477458,37.59299668],[127.05460855,37.59275056],[127.05438512,37.59253483],[127.05411286,37.59235779],[127.05380225,37.59222624],[127.05346521,37.59214523],[127.05311471,37.59211787],[127.0527642,37.59214523],[127.05242717,37.59222624],[127.05211655,37.59235779],[127.0518443,37.59253483],[127.05162086,37.59275056],[127.05145484,37.59299668],[127.0513526,37.59326373],[127.05131808,37.59354146],[127.0513526,37.59381919],[127.05145484,37.59408624],[127.05162086,37.59433235],[127.0518443,37.59454807],[127.05211655,37.59472511],[127.05242717,37.59485666],[127.0527642,37.59493767],[127.05311471,37.59496502],[127.05346521,37.59493767],[127.05380225,37.59485666],[127.05411286,37.59472511],[127.05438512,37.59454807],[127.05460855,37.59433235],[127.05477458,37.59408624],[127.05487682,37.59381919],[127.05491134,37.59354146]]]}"
6678135,2021024,1123010300,11230004,서울특별시 동대문구4,서울특별시 동대문구 제기동(식당재료유통할인 부근),5,5,0,4,1,0,127.040413327514,37.583010036285,"{""type"":""Polygon"",""coordinates"":[[[127.04220996,37.58301004],[127.04217544,37.58273227],[127.0420732,37.58246518],[127.04190717,37.58221902],[127.04168374,37.58200327],[127.04141148,37.5818262],[127.04110087,37.58169463],[127.04076383,37.5816136],[127.04041333,37.58158625],[127.04006282,37.5816136],[127.03972579,37.58169463],[127.03941517,37.5818262],[127.03914292,37.58200327],[127.03891948,37.58221902],[127.03875346,37.58246518],[127.03865122,37.58273227],[127.0386167,37.58301004],[127.03865122,37.5832878],[127.03875346,37.58355489],[127.03891948,37.58380104],[127.03914292,37.58401679],[127.03941517,37.58419385],[127.03972579,37.58432542],[127.04006282,37.58440644],[127.04041333,37.5844338],[127.04076383,37.58440644],[127.04110087,37.58432542],[127.04141148,37.58419385],[127.04168374,37.58401679],[127.04190717,37.58380104],[127.0420732,37.58355489],[127.04217544,37.5832878],[127.04220996,37.58301004]]]}"
